Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
26/02/2022 22:45:33,Khalti,Utilities,Electricity,AC servicing and cleaning,7539,Expense,NPR
27/02/2022 21:05:49,IME Pay,Health,Doctor Visit,Disc replacement surgery,24270,Expense,NPR
11/04/2023 19:33:29,IME Pay,Education,Stationery,"Foreign language course (e.g., Japanese, Korean for EPS)",28709,Expense,NPR
16/03/2024 06:56:37,eSewa,Education,Courses,"Online learning platform fee (e.g., Byju's)",35384,Expense,NPR
21/03/2021 23:10:34,UPI,Health,Health Insurance,Om Hospital consultation,32778,Expense,NPR
10/02/2020 16:44:31,Khalti,Shopping,Personal Care,"Sporting goods (e.g., cricket bat, football)",64766,Expense,NPR
29/12/2021 09:01:29,Debit Card,Education,Books,"Entrance preparation class fee (e.g., for MBBS, Engineering)",40022,Expense,NPR
04/02/2021 13:07:47,Debit Card,Transportation,Fuel,Replacing bike's side mirror,12931,Expense,NPR
07/06/2023 03:26:59,eSewa,Shopping,Household,Air fryer,18901,Expense,NPR
30/07/2022 12:53:49,Credit Card,Education,Stationery,Purchase of a world map or globe,4676,Expense,NPR
24/10/2020 08:36:33,Cash,Transportation,Micro,Trailer electrical connection,3440,Expense,NPR
18/10/2024 14:30:14,Khalti,Health,Doctor Visit,Aromatherapy essential oils session,14422,Expense,NPR
03/09/2020 07:46:37,Khalti,Education,Stationery,"Online learning platform fee (e.g., Byju's)",44855,Expense,NPR
02/07/2023 05:26:31,eSewa,Utilities,Phone,Water level controller automatic,1299,Expense,NPR
29/07/2023 08:32:53,IME Pay,Entertainment,Movies,Board game organizer,7476,Expense,NPR
16/12/2020 05:03:47,UPI,Shopping,Household,Buying a new car (down payment),13970,Expense,NPR
02/07/2024 10:19:48,eSewa,Education,Tuition,Software license for a student,15635,Expense,NPR
05/08/2024 18:00:07,Cash,Utilities,Gas,Radon mitigation system,2235,Expense,NPR
03/09/2020 14:44:00,Mobile Banking,Health,Pharmacy,Shoulder surgery costs,10747,Expense,NPR
24/11/2023 23:10:37,Credit Card,Education,Books,Mind mapping software subscription,27145,Expense,NPR
12/10/2020 07:30:40,eSewa,Health,Health Insurance,Psychodynamic therapy sessions,9604,Expense,NPR
13/08/2022 11:00:50,IME Pay,Entertainment,Movies,Space camp adult,3314,Expense,NPR
28/11/2023 13:52:52,eSewa,Utilities,Gas,Air quality monitor indoor,6842,Expense,NPR
18/11/2022 15:14:01,Cash,Shopping,Clothing,"Fitness equipment for home (dumbbells, yoga mat)",61452,Expense,NPR
12/12/2023 22:27:13,Khalti,Transportation,Micro,Fuel for bike at Everest pump,256,Expense,NPR
07/12/2024 14:54:49,Mobile Banking,Education,Tuition,Health insurance for a student studying abroad,47751,Expense,NPR
11/07/2022 07:01:08,IME Pay,Transportation,Fuel,Ski rack installation,3222,Expense,NPR
28/10/2020 07:10:35,eSewa,Education,Stationery,"Computer training course (e.g., programming)",14619,Expense,NPR
01/04/2021 04:01:55,Mobile Banking,Food,Snacks,Duck meat for special occasion,2737,Expense,NPR
31/01/2021 04:14:14,Cash,Education,Tuition,After-school program fee,42687,Expense,NPR
19/10/2024 08:22:43,Khalti,Utilities,Internet,Virtual phone number rental,5753,Expense,NPR
04/01/2022 20:03:15,Mobile Banking,Health,Lab Tests,Prenatal genetic testing,33894,Expense,NPR
30/04/2023 20:45:24,Khalti,Utilities,Gas,District heating connection,4421,Expense,NPR
14/06/2021 18:27:24,Khalti,Transportation,Micro,Beadlock wheels off-road,6400,Expense,NPR
08/03/2023 14:05:41,UPI,Transportation,Parking,Parking at a cinema hall,3121,Expense,NPR
17/08/2022 18:06:40,Net Banking,Utilities,Gas,Antenna installation rooftop,7842,Expense,NPR
30/11/2020 15:58:22,Credit Card,Utilities,Internet,Subisu cable TV and internet combo bill,5751,Expense,NPR
11/06/2023 14:29:40,Cash,Utilities,Internet,Electrical safety inspection,4882,Expense,NPR
30/09/2023 07:30:45,IME Pay,Utilities,Gas,Surge protector purchase,4180,Expense,NPR
27/03/2020 19:27:15,Cash,Food,Snacks,Barbeque night supplies,2035,Expense,NPR
14/09/2021 02:58:42,Khalti,Entertainment,Events,Ice fishing equipment,7008,Expense,NPR
15/12/2021 13:24:50,UPI,Food,Dining Out,Churpi ko achar from local vendor,573,Expense,NPR
28/01/2020 20:06:22,Net Banking,Food,Snacks,Fresh herbs variety pack,195,Expense,NPR
13/08/2024 16:15:29,IME Pay,Utilities,Internet,VPN service subscription,5284,Expense,NPR
24/08/2023 00:03:31,eSewa,Education,Books,Fee for an online tutoring service,30285,Expense,NPR
09/06/2023 11:58:02,Net Banking,Food,Beverages,Tea varieties from Ilam,4542,Expense,NPR
27/04/2021 12:36:30,IME Pay,Transportation,Micro,Fuel from Indian Oil pump,13618,Expense,NPR
22/06/2021 07:08:08,Debit Card,Food,Groceries,Chana (roasted gram) snack,295,Expense,NPR
06/01/2021 22:02:54,Mobile Banking,Food,Groceries,Edible flowers garnish,2273,Expense,NPR
08/02/2022 22:34:26,Khalti,Shopping,Household,Phone cover and screen protector,49148,Expense,NPR
29/10/2020 18:44:54,Cash,Shopping,Electronics,Iron and ironing board,79848,Expense,NPR
27/03/2020 00:51:51,Net Banking,Entertainment,Events,"Music class fee (e.g., guitar lessons)",2024,Expense,NPR
05/06/2021 13:16:53,Net Banking,Entertainment,Games,Film criticism workshop,5382,Expense,NPR
07/06/2022 07:00:04,IME Pay,Transportation,Fuel,Renting a car for a visa interview,14169,Expense,NPR
27/12/2020 00:53:10,eSewa,Education,Stationery,Hostel or dormitory fees,4235,Expense,NPR
02/07/2023 23:46:17,Net Banking,Entertainment,Games,Murder mystery party kit,3787,Expense,NPR
18/07/2022 03:01:18,Khalti,Entertainment,Movies,"Dance class fee (e.g., Salsa, Zumba)",1060,Expense,NPR
01/01/2022 14:13:51,Debit Card,Entertainment,Movies,Hand lettering workshop,4150,Expense,NPR
25/09/2023 19:31:05,Khalti,Utilities,Water,Sediment filter cartridge,4154,Expense,NPR
18/11/2020 07:55:08,Credit Card,Shopping,Electronics,Laptop purchase,26731,Expense,NPR
26/06/2021 18:45:45,Cash,Food,Snacks,Duck meat for special occasion,2628,Expense,NPR
13/06/2022 03:43:03,UPI,Education,Books,"Educational software purchase (e.g., SPSS, MATLAB)",49476,Expense,NPR
07/10/2024 11:40:16,eSewa,Education,Books,Project management software training,10206,Expense,NPR
10/10/2020 23:42:15,Credit Card,Transportation,Micro,Backup camera fitting,8273,Expense,NPR
24/08/2022 16:09:29,IME Pay,Utilities,Electricity,Utility locate service private,401,Expense,NPR
25/01/2024 00:32:52,Net Banking,Education,Stationery,Ethical hacking course fee,38744,Expense,NPR
09/11/2022 07:25:16,Credit Card,Food,Dining Out,Sugar and salt refill,2439,Expense,NPR
09/09/2022 17:14:32,Debit Card,Utilities,Phone,Electricity bill rounding adjustment,3748,Expense,NPR
01/11/2024 22:49:49,Net Banking,Health,Lab Tests,Continuous glucose monitor,28598,Expense,NPR
18/08/2021 05:42:31,IME Pay,Entertainment,Events,Cross stitch pattern,6755,Expense,NPR
05/11/2023 14:47:00,UPI,Transportation,Micro,Bus journey with luggage charge,88,Expense,NPR
13/03/2023 06:32:57,Net Banking,Transportation,Taxi,inDrive car ride to a meeting,10201,Expense,NPR
20/08/2024 03:35:32,Debit Card,Food,Groceries,Saag varieties from market,1196,Expense,NPR
02/04/2020 15:40:30,Credit Card,Food,Snacks,Aila homemade liquor from Bhaktapur,3869,Expense,NPR
11/10/2024 00:08:01,Cash,Health,Health Insurance,Hydrafacial treatment session,38402,Expense,NPR
30/06/2021 11:13:32,Cash,Entertainment,Events,Fire spinning lesson,4755,Expense,NPR
24/03/2022 01:32:54,Net Banking,Entertainment,Streaming,Entry fee to Garden of Dreams,9955,Expense,NPR
06/01/2022 08:57:11,Debit Card,Food,Beverages,Mutton curry ingredients,867,Expense,NPR
24/11/2021 04:19:51,eSewa,Shopping,Electronics,Musical instrument purchase,43233,Expense,NPR
26/07/2020 16:28:28,Khalti,Utilities,Electricity,Data pack for work-from-home,3696,Expense,NPR
17/03/2022 21:16:53,Net Banking,Education,Stationery,Attending an educational fair or expo,46539,Expense,NPR
29/06/2022 09:08:19,Debit Card,Shopping,Personal Care,Extended warranty for an electronic device,61063,Expense,NPR
02/05/2024 07:13:06,IME Pay,Utilities,Internet,Baseboard heater replacement,7839,Expense,NPR
05/03/2022 08:03:37,Debit Card,Shopping,Personal Care,Luggage or suitcase for travel,68164,Expense,NPR
15/11/2021 10:56:20,Khalti,Transportation,Fuel,Timing belt replacement,641,Expense,NPR
27/01/2020 18:50:14,Mobile Banking,Education,Books,Online course on stock market trading,8291,Expense,NPR
30/06/2024 21:08:59,Khalti,Education,Stationery,Sheet music purchase,23574,Expense,NPR
02/07/2022 11:42:39,Credit Card,Health,Pharmacy,Cranial remolding helmet,24173,Expense,NPR
18/01/2023 02:50:01,IME Pay,Shopping,Clothing,Sunglasses,81290,Expense,NPR
03/02/2020 05:53:05,Credit Card,Transportation,Parking,Fuel gauge repair cost,288,Expense,NPR
05/10/2021 12:47:35,UPI,Entertainment,Streaming,Bachata workshop weekend,7954,Expense,NPR
22/04/2020 20:45:41,Khalti,Entertainment,Games,Fantasy sports league entry fee,3648,Expense,NPR
13/08/2021 09:00:38,Net Banking,Education,Books,Highlighters and markers,19639,Expense,NPR
29/07/2024 12:58:55,Khalti,Shopping,Household,Batteries for remote controls and clocks,91670,Expense,NPR
05/09/2023 16:19:08,Debit Card,Shopping,Clothing,Donating clothes or items to charity,68240,Expense,NPR
20/03/2024 23:42:48,Debit Card,Transportation,Bus,Municipality vehicle tax,2819,Expense,NPR
13/05/2021 17:53:15,eSewa,Entertainment,Events,Contemporary dance workshop,4914,Expense,NPR
31/12/2020 07:17:39,Cash,Entertainment,Games,Board game organizer,2966,Expense,NPR
04/04/2020 02:43:16,Credit Card,Shopping,Clothing,Glucometer,49108,Expense,NPR
08/04/2021 10:16:44,eSewa,Utilities,Gas,Room heater purchase,2585,Expense,NPR
10/11/2022 01:51:00,Mobile Banking,Utilities,Internet,Duct cleaning service HVAC,6503,Expense,NPR
18/04/2022 21:22:35,Credit Card,Shopping,Clothing,Bluetooth speaker,80288,Expense,NPR
10/07/2020 11:09:24,Khalti,Education,Stationery,Printing business cards for networking,35368,Expense,NPR
21/09/2024 07:35:26,Debit Card,Food,Snacks,Catering for a small event,2585,Expense,NPR
27/05/2024 21:56:03,Debit Card,Food,Dining Out,Buying a whole watermelon,4933,Expense,NPR
12/04/2024 18:36:23,UPI,Education,Courses,University application fees (foreign universities),23178,Expense,NPR
20/07/2022 05:49:41,Net Banking,Transportation,Bus,Warning light beacon,3649,Expense,NPR
16/01/2022 23:49:55,Net Banking,Entertainment,Events,Pottery class fee,4718,Expense,NPR
02/10/2020 13:29:18,Mobile Banking,Education,Books,Travel and accommodation for a conference,12297,Expense,NPR
01/01/2024 15:58:15,Debit Card,Education,Courses,Buying a uniform for an internship,11202,Expense,NPR
30/07/2023 07:55:48,UPI,Food,Snacks,Coffee syrups variety,2825,Expense,NPR
04/05/2020 00:08:09,UPI,Transportation,Taxi,Short-term airport pickup parking,8794,Expense,NPR
26/12/2022 16:30:28,Net Banking,Education,Courses,School shoes and bag purchase,17628,Expense,NPR
18/06/2020 15:43:34,Credit Card,Health,Doctor Visit,Cost of delivery (normal or C-section),9553,Expense,NPR
19/11/2020 00:32:59,Net Banking,Transportation,Micro,Suspension upgrade kit,4890,Expense,NPR
25/08/2024 15:33:32,Khalti,Utilities,Phone,Fine for late electricity bill payment,7949,Expense,NPR
22/04/2023 13:02:18,Credit Card,Entertainment,Events,Comic book issue,7955,Expense,NPR
09/01/2024 17:18:29,Mobile Banking,Shopping,Personal Care,Perfume or deodorant,51059,Expense,NPR
13/06/2021 17:03:52,UPI,Entertainment,Events,Needlepoint canvas kit,7606,Expense,NPR
16/08/2022 06:32:46,Cash,Entertainment,Movies,Stilt walking workshop,7119,Expense,NPR
09/10/2022 19:44:53,Mobile Banking,Education,Books,"Group study session expenses (snacks, coffee)",15563,Expense,NPR
31/10/2020 21:56:21,IME Pay,Shopping,Personal Care,Newspaper purchase,60367,Expense,NPR
03/10/2024 02:04:21,Net Banking,Transportation,Parking,Air compressor onboard,2216,Expense,NPR
23/07/2021 11:36:20,IME Pay,Utilities,Gas,Internet connection relocation fee,1607,Expense,NPR
11/11/2023 09:54:02,Cash,Entertainment,Games,Ballet class adult,1439,Expense,NPR
26/06/2023 17:53:07,Mobile Banking,Entertainment,Streaming,Weaving loom purchase,7263,Expense,NPR
27/01/2020 04:20:27,Mobile Banking,Health,Pharmacy,Shower chair safety,23777,Expense,NPR
19/06/2022 17:54:39,Debit Card,Health,Pharmacy,PCOS diagnostic tests,9990,Expense,NPR
04/12/2024 09:41:31,Net Banking,Entertainment,Streaming,Hobby class for kids,6007,Expense,NPR
17/07/2024 16:42:00,eSewa,Health,Lab Tests,Proton beam therapy,12186,Expense,NPR
25/06/2020 03:02:28,UPI,Utilities,Phone,Utility account fraud protection,1054,Expense,NPR
08/10/2022 08:12:38,Net Banking,Entertainment,Movies,Krav Maga self-defense,2051,Expense,NPR
20/08/2021 15:06:51,Net Banking,Utilities,Water,LED bulb replacement program,4389,Expense,NPR
07/08/2021 10:35:08,Debit Card,Transportation,Parking,Modified vehicle approval,4502,Expense,NPR
03/10/2020 17:21:08,Cash,Utilities,Water,Radon testing kit,7799,Expense,NPR
22/11/2023 04:10:08,Debit Card,Education,Tuition,Digital marketing course fee,7001,Expense,NPR
17/09/2022 05:20:53,Net Banking,Food,Snacks,Bhel puri ingredients,3772,Expense,NPR
23/05/2024 17:46:49,Credit Card,Entertainment,Movies,Board game organizer,3503,Expense,NPR
27/01/2022 15:53:20,IME Pay,Shopping,Electronics,Swimsuit and swimming goggles,19430,Expense,NPR
09/10/2023 17:31:16,Net Banking,Shopping,Electronics,Gift for a baby shower,13568,Expense,NPR
15/01/2022 16:26:24,UPI,Transportation,Micro,Paying a porter at the bus station,12100,Expense,NPR
19/02/2020 09:15:28,Credit Card,Utilities,Electricity,Mobile balance transfer,7952,Expense,NPR
04/05/2024 14:00:01,Cash,Food,Groceries,Sage leaves dried,97,Expense,NPR
21/05/2022 20:33:23,Mobile Banking,Utilities,Electricity,Identity theft monitoring utilities,7076,Expense,NPR
01/05/2021 21:03:48,eSewa,Education,Courses,Debate competition registration fee,1881,Expense,NPR
16/05/2024 06:16:34,Net Banking,Health,Health Insurance,Geta Eye Hospital consultation,15807,Expense,NPR
10/02/2021 13:19:25,Debit Card,Education,Tuition,Attending a national/international conference,40364,Expense,NPR
22/03/2021 13:25:05,IME Pay,Food,Snacks,Mixed dal packets,38,Expense,NPR
29/11/2022 04:19:33,Cash,Utilities,Gas,5G home internet device,5981,Expense,NPR
18/09/2024 10:20:00,Cash,Entertainment,Events,Paintball game with a group,8406,Expense,NPR
08/04/2020 16:42:46,eSewa,Food,Groceries,Chia seeds imported,1363,Expense,NPR
05/06/2024 02:52:50,Debit Card,Health,Health Insurance,Allergy testing,1953,Expense,NPR
16/02/2024 23:55:38,Khalti,Food,Beverages,Chhana for sweets making,4053,Expense,NPR
23/01/2024 13:03:57,eSewa,Food,Snacks,Orphanage food donation,4658,Expense,NPR
27/12/2021 08:09:35,UPI,Entertainment,Events,Music production software,7514,Expense,NPR
05/06/2023 15:36:56,UPI,Utilities,Internet,Ncell data pack recharge,1474,Expense,NPR
08/02/2020 04:47:14,Mobile Banking,Education,Stationery,Buying past question papers (old is gold),30730,Expense,NPR
04/02/2022 21:20:39,Net Banking,Food,Beverages,Tandoori masala packet,694,Expense,NPR
24/05/2022 14:22:12,Khalti,Education,Courses,Buying a used textbook,40899,Expense,NPR
18/12/2022 06:13:23,IME Pay,Shopping,Personal Care,Microwave oven,64649,Expense,NPR
24/06/2020 17:27:46,Mobile Banking,Shopping,Electronics,Office chair for home,16402,Expense,NPR
02/10/2023 14:41:20,Mobile Banking,Shopping,Household,Wall art or paintings,60138,Expense,NPR
02/07/2023 18:50:01,Debit Card,Food,Dining Out,Green tea health packs,4767,Expense,NPR
13/12/2020 00:55:22,eSewa,Health,Health Insurance,Valve replacement surgery,23743,Expense,NPR
28/08/2021 16:25:58,Credit Card,Utilities,Internet,Internet dongle purchase,6446,Expense,NPR
08/01/2020 00:48:22,eSewa,Education,Books,Aptitude test fee,43046,Expense,NPR
13/06/2022 11:09:25,Credit Card,Utilities,Internet,District cooling subscription,2363,Expense,NPR
18/01/2022 19:09:31,Mobile Banking,Health,Pharmacy,Fertility medication expenses,34419,Expense,NPR
22/08/2021 07:43:20,Credit Card,Food,Dining Out,Millet flour for dhindo,2107,Expense,NPR
26/10/2021 17:44:36,Debit Card,Transportation,Fuel,Cost of getting a new number plate,7534,Expense,NPR
19/01/2023 00:22:37,Khalti,Utilities,Electricity,Rainwater harvesting system,3613,Expense,NPR
23/06/2021 15:45:34,UPI,Food,Dining Out,Nutmeg with mace,2772,Expense,NPR
08/06/2023 01:30:17,Cash,Utilities,Water,Demand response program enrollment,5862,Expense,NPR
06/04/2022 13:38:59,Cash,Shopping,Electronics,Luggage or suitcase for travel,60271,Expense,NPR
06/10/2023 11:39:01,Debit Card,Food,Groceries,Grains like millet and buckwheat,4089,Expense,NPR
26/03/2023 01:24:19,Debit Card,Food,Beverages,Dry fruits and nuts for snacks,4749,Expense,NPR
12/02/2022 12:50:29,UPI,Education,Courses,"Web development course (HTML, CSS, JS)",44388,Expense,NPR
19/02/2020 18:56:14,Net Banking,Education,Stationery,Folders and files for organizing documents,7838,Expense,NPR
16/10/2024 08:01:56,Net Banking,Education,Tuition,Buying a uniform for an internship,20300,Expense,NPR
28/12/2023 08:08:40,IME Pay,Education,Tuition,School lunch program fee,17361,Expense,NPR
15/12/2022 12:03:35,IME Pay,Health,Health Insurance,Rabies vaccine after a dog bite,7007,Expense,NPR
09/08/2020 13:44:34,Mobile Banking,Transportation,Taxi,Petrol at NOC pump,11774,Expense,NPR
30/10/2023 00:44:24,Khalti,Shopping,Personal Care,Buying a new mobile phone,97696,Expense,NPR
18/01/2023 03:30:00,UPI,Utilities,Electricity,Installing a circuit breaker,7107,Expense,NPR
11/08/2024 20:31:48,UPI,Entertainment,Streaming,Sound design workshop,9262,Expense,NPR
24/07/2020 05:20:30,Khalti,Shopping,Electronics,Microwave oven,31329,Expense,NPR
24/06/2023 19:12:59,Net Banking,Shopping,Clothing,Air conditioner or air cooler,32150,Expense,NPR
27/05/2022 14:51:13,Mobile Banking,Education,Stationery,Thesis printing and binding cost,42680,Expense,NPR
05/06/2022 22:44:54,Cash,Health,Pharmacy,Medicine import license,43869,Expense,NPR
12/06/2020 21:28:37,Mobile Banking,Shopping,Personal Care,Return gifts for a party,47755,Expense,NPR
02/01/2023 14:50:54,Cash,Health,Pharmacy,Stress reduction clinic,29735,Expense,NPR
02/11/2020 08:48:08,UPI,Health,Doctor Visit,Korean Oriental Medicine center,4217,Expense,NPR
09/07/2022 09:46:52,Credit Card,Utilities,Internet,Air quality monitor indoor,2370,Expense,NPR
30/09/2020 17:35:48,Mobile Banking,Transportation,Bus,Restaurant complimentary parking,10423,Expense,NPR
01/04/2023 17:59:13,Net Banking,Health,Health Insurance,First aid training course fee,19302,Expense,NPR
14/05/2023 23:12:36,IME Pay,Shopping,Clothing,Candles or incense sticks,58543,Expense,NPR
19/11/2021 13:33:06,Net Banking,Food,Snacks,Poppy seeds white,4498,Expense,NPR
18/07/2024 11:29:03,Mobile Banking,Shopping,Household,Online shopping from Daraz,4856,Expense,NPR
06/09/2020 00:35:52,Net Banking,Utilities,Electricity,NTC postpaid mobile bill,1545,Expense,NPR
